EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PerformanceRating,StandardHours,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Hours,Shift
1181842,35,No,Travel_Rarely,Dietary,11,4,Medical,Male,43,1,Nurse,3,Married,2660,20232,7,Y,No,3,40,5,3,3,2,2,2,2,12,1
1180968,38,No,Travel_Rarely,Care,1,4,Life Sciences,Female,33,2,Nurse,4,Single,7625,19383,0,Y,No,3,40,10,4,2,9,7,1,8,12,0
1180556,60,No,Travel_Rarely,Nursing,16,4,Marketing,Male,84,2,Nurse,1,Single,5405,11924,8,Y,No,3,40,10,1,3,2,2,2,2,12,1
1180048,34,No,Travel_Frequently,Dietary,2,1,Life Sciences,Male,45,2,Therapist,3,Married,9547,14074,1,Y,No,3,40,10,2,2,10,9,1,9,12,1
1179676,41,Yes,Travel_Rarely,Care,2,4,Life Sciences,Female,57,1,Nurse,4,Divorced,2778,17725,4,Y,No,3,40,10,1,2,7,7,1,0,12,0
1179356,33,No,Travel_Frequently,Care,6,3,Life Sciences,Male,30,2,Nurse,4,Divorced,7725,5335,3,Y,No,4,40,15,2,1,13,11,4,7,12,0
1179217,41,No,Travel_Rarely,Care,6,3,Medical,Male,59,1,Nurse,1,Single,4721,3119,2,Y,No,3,40,20,3,3,18,13,2,17,12,0
1178700,55,No,Non-Travel,Care,2,1,Medical,Male,40,4,Admin,1,Single,16756,17323,7,Y,No,3,40,31,3,4,9,7,6,2,12,1
1178469,36,No,Travel_Frequently,Nursing,7,3,Marketing,Female,83,2,Therapist,1,Married,4639,2261,2,Y,No,3,40,17,2,2,15,7,6,13,12,0
1178013,40,No,Travel_Frequently,Care,16,4,Medical,Male,51,2,Nurse,3,Single,5094,11983,6,Y,No,3,40,10,6,3,1,0,0,0,12,0
1177110,43,No,Travel_Rarely,Nursing,16,3,Marketing,Female,80,4,Administrative,4,Married,16064,7744,5,Y,No,4,40,22,3,3,17,13,1,9,12,1
1176986,22,No,Travel_Rarely,Care,2,1,Technical Degree,Male,100,1,Nurse,4,Married,2523,19299,0,Y,No,3,40,3,2,3,2,1,2,1,12,1
1176516,28,No,Travel_Rarely,Nursing,26,3,Life Sciences,Male,48,2,Nurse,1,Married,4724,24232,1,Y,No,3,40,5,0,3,5,3,0,4,12,1
1176037,29,No,Travel_Frequently,Care,1,3,Life Sciences,Male,70,2,Nurse,3,Single,6294,23060,8,Y,No,3,40,10,5,4,3,2,0,2,12,1
1175959,28,Yes,Travel_Rarely,Dietary,24,3,Medical,Male,51,1,Nurse,2,Married,2408,7324,1,Y,No,3,40,1,3,3,1,1,0,0,12,0
1175384,43,No,Non-Travel,Care,7,3,Medical,Male,37,1,Other,4,Divorced,2089,5228,4,Y,No,3,40,7,3,4,5,4,2,2,12,1
1175359,35,No,Travel_Rarely,Dietary,1,4,Life Sciences,Female,62,1,Other,4,Married,2977,8952,1,Y,No,3,40,4,5,3,4,3,1,1,12,0
1174986,47,No,Travel_Rarely,Care,2,4,Medical,Female,82,4,Administrative,3,Married,17169,26703,3,Y,No,3,40,26,2,4,20,17,5,6,12,1
1174838,37,No,Travel_Rarely,Nursing,10,4,Medical,Male,58,2,Therapist,1,Single,4213,4992,1,Y,No,3,40,10,4,1,10,3,0,8,12,1
1173552,34,No,Travel_Rarely,Nursing,28,3,Marketing,Female,95,2,Nurse,3,Married,6712,8978,1,Y,No,4,40,8,2,3,8,7,1,7,0,0
1173414,33,No,Travel_Rarely,Care,10,1,Medical,Male,38,1,Nurse,4,Divorced,3408,6705,7,Y,No,3,40,8,2,3,4,3,1,3,12,1
1173311,52,No,Travel_Rarely,Dietary,1,4,Life Sciences,Male,65,5,Other,3,Married,19999,5678,0,Y,No,3,40,34,5,3,33,18,11,9,12,1
1173245,31,No,Travel_Frequently,Nursing,5,3,Marketing,Female,84,1,Other,2,Divorced,2789,3909,1,Y,No,3,40,2,5,2,2,2,2,2,12,1
1172739,33,No,Travel_Frequently,Dietary,5,4,Life Sciences,Female,74,3,Other,2,Married,11878,23364,6,Y,No,3,40,12,2,3,10,6,8,8,12,1
1172129,48,No,Travel_Rarely,Dietary,4,3,Life Sciences,Male,54,3,Therapist,4,Single,7898,18706,1,Y,No,3,40,11,2,3,10,9,0,8,12,0
1172011,58,No,Travel_Rarely,Care,9,3,Medical,Female,75,1,Other,2,Married,3346,11873,4,Y,No,4,40,9,3,2,1,0,0,0,12,0
1171299,52,Yes,Travel_Rarely,Nursing,5,3,Life Sciences,Male,64,3,Nurse,2,Single,8446,21534,9,Y,No,3,40,10,2,2,8,7,7,7,12,0
1171206,29,No,Non-Travel,Nursing,2,3,Life Sciences,Male,61,2,Nurse,3,Married,4649,16928,1,Y,No,3,40,4,3,2,4,3,0,2,12,1
1170535,42,No,Non-Travel,Dietary,2,5,Medical,Male,79,2,Other,1,Married,6272,12858,7,Y,No,3,40,10,3,4,4,3,0,3,12,0
1169735,27,No,Non-Travel,Care,8,5,Life Sciences,Male,87,1,Nurse,3,Married,4621,5869,1,Y,No,3,40,3,4,3,3,2,1,2,12,1
1168729,19,Yes,Travel_Rarely,Dietary,2,3,Life Sciences,Male,47,1,Nurse,4,Single,1102,9241,1,Y,No,4,40,1,3,2,1,0,1,0,12,0
1165880,28,No,Travel_Rarely,Care,1,3,Technical Degree,Male,84,1,Other,1,Single,2080,4732,2,Y,No,3,40,5,2,2,3,2,1,2,12,1
1165218,52,No,Non-Travel,Care,19,4,Medical,Male,41,1,Nurse,4,Married,4258,26589,0,Y,No,3,40,5,3,3,4,3,1,2,12,0
1164932,45,No,Travel_Rarely,Care,29,3,Medical,Male,83,1,Other,4,Single,3452,9752,5,Y,No,3,40,9,2,2,6,5,0,3,12,0
1162762,41,No,Travel_Frequently,Dietary,10,3,Life Sciences,Male,91,4,Other,1,Divorced,17181,12888,4,Y,No,3,40,21,2,2,7,6,7,7,12,1
1162618,34,No,Travel_Rarely,Care,1,5,Life Sciences,Male,42,1,Nurse,4,Married,2691,7660,1,Y,No,3,40,10,4,2,10,9,8,8,12,1
1162185,28,Yes,Travel_Frequently,Care,6,3,Life Sciences,Male,39,1,Nurse,3,Divorced,2703,22088,1,Y,No,3,40,3,2,3,3,1,0,2,0,0
1162157,52,No,Travel_Frequently,Care,28,2,Medical,Female,59,4,Therapist,3,Married,13247,9731,2,Y,No,3,40,24,3,2,5,3,0,2,12,1
1162080,31,No,Travel_Rarely,Nursing,7,3,Technical Degree,Male,100,2,Nurse,4,Married,6929,12241,4,Y,No,3,40,10,3,2,8,7,7,7,12,0
1161882,40,Yes,Travel_Rarely,Care,9,4,Life Sciences,Male,86,1,Nurse,1,Single,2018,21831,3,Y,No,3,40,15,3,1,5,4,1,0,12,1
1161558,33,Yes,Travel_Rarely,Nursing,16,3,Marketing,Female,69,2,Nurse,1,Single,5324,26507,5,Y,No,3,40,6,3,3,3,2,0,2,12,1
1159699,30,No,Travel_Rarely,Care,5,3,Technical Degree,Female,84,1,Nurse,1,Divorced,3204,10415,5,Y,No,3,40,8,3,3,3,2,2,2,12,1
1158764,36,No,Travel_Rarely,Care,3,3,Technical Degree,Male,30,2,Other,2,Single,4485,26285,4,Y,No,3,40,10,2,3,8,0,7,7,12,0
1157826,36,No,Travel_Rarely,Nursing,3,1,Life Sciences,Male,51,3,Nurse,4,Married,10325,5518,1,Y,No,3,40,16,6,3,16,7,3,7,12,0
1157784,29,No,Non-Travel,Dietary,1,1,Technical Degree,Male,41,2,Therapist,3,Married,4319,26283,1,Y,No,3,40,10,1,3,10,7,0,9,12,1
1157113,37,No,Travel_Rarely,Nursing,3,3,Life Sciences,Male,87,3,Nurse,4,Single,7428,14506,2,Y,No,3,40,12,3,3,5,3,1,3,12,1
1157111,37,No,Travel_Rarely,Nursing,10,4,Life Sciences,Female,88,2,Nurse,4,Divorced,6694,24223,2,Y,No,3,40,8,5,3,1,0,0,0,12,0
1156488,48,No,Travel_Frequently,Care,4,5,Medical,Male,89,4,Admin,4,Married,15202,5602,2,Y,No,4,40,23,3,3,2,2,2,2,12,1
1155351,27,No,Travel_Rarely,Care,9,3,Medical,Female,99,1,Other,2,Single,2279,11781,1,Y,No,3,40,7,2,2,7,7,0,3,12,1
1155192,51,No,Travel_Rarely,Dietary,8,4,Life Sciences,Male,81,3,Other,2,Married,12490,15736,5,Y,No,3,40,16,5,1,10,9,4,7,12,1
1154770,40,No,Travel_Rarely,Dietary,12,3,Life Sciences,Female,47,2,Nurse,1,Divorced,4448,10748,2,Y,No,3,40,15,3,3,7,4,7,7,12,1
1154444,31,No,Travel_Frequently,Dietary,1,3,Life Sciences,Male,48,2,Other,1,Married,5003,5771,1,Y,No,4,40,10,6,3,10,8,8,7,12,1
1153641,36,No,Travel_Rarely,Nursing,17,2,Marketing,Male,33,2,Nurse,2,Married,5507,16822,2,Y,No,3,40,12,1,1,4,2,1,3,12,0
1153402,58,No,Travel_Rarely,Care,23,4,Life Sciences,Male,88,1,Other,3,Divorced,2372,26076,1,Y,No,3,40,2,3,3,2,2,2,2,12,1
1152978,27,No,Travel_Frequently,Dietary,5,2,Life Sciences,Female,53,1,Nurse,4,Single,2379,19826,0,Y,No,3,40,6,3,2,5,4,0,2,12,0
1152723,38,No,Travel_Frequently,Dietary,10,4,Human Resources,Male,71,2,Other,3,Married,6077,14814,3,Y,No,3,40,10,2,3,6,3,1,2,12,0
1152504,33,No,Travel_Rarely,Nursing,8,4,Life Sciences,Male,46,2,Nurse,1,Married,6392,10589,2,Y,No,3,40,8,6,1,2,2,2,2,12,1
1152345,26,Yes,Travel_Rarely,Nursing,8,3,Technical Degree,Male,38,2,Nurse,1,Single,5326,3064,6,Y,No,3,40,6,2,2,4,3,1,2,12,1
1152329,27,No,Travel_Rarely,Nursing,2,2,Medical,Female,89,2,Nurse,3,Single,6500,26997,0,Y,No,3,40,9,5,2,8,7,0,7,12,1
1152327,46,No,Travel_Rarely,Nursing,10,3,Marketing,Female,94,3,Nurse,4,Married,9071,11563,2,Y,No,3,40,15,3,3,3,2,1,2,12,0
1151756,25,No,Travel_Rarely,Nursing,8,3,Life Sciences,Male,57,2,Nurse,2,Married,4851,15678,0,Y,No,4,40,4,4,3,3,2,1,2,12,0
1150538,24,No,Travel_Rarely,Dietary,1,2,Life Sciences,Male,45,2,Nurse,3,Single,4617,14120,1,Y,No,3,40,4,2,2,4,3,1,2,12,1
1150498,50,No,Travel_Frequently,Nursing,1,4,Other,Male,81,2,Nurse,3,Single,4728,17251,3,Y,No,3,40,5,4,3,0,0,0,0,12,1
1150067,37,No,Travel_Rarely,Care,10,1,Life Sciences,Female,82,1,Other,1,Divorced,2782,19905,0,Y,No,3,40,6,3,2,5,3,4,3,12,0
1149718,48,No,Travel_Rarely,Care,1,3,Life Sciences,Male,76,5,Administrative,4,Single,18265,8733,6,Y,No,3,40,25,3,4,1,0,0,0,12,0
1148181,33,No,Travel_Frequently,Nursing,25,3,Medical,Female,82,2,Nurse,3,Married,4539,4905,1,Y,No,3,40,10,3,2,10,7,0,1,12,0
1148129,41,No,Travel_Rarely,Nursing,9,1,Life Sciences,Male,96,3,Nurse,3,Divorced,8189,21196,3,Y,No,3,40,12,2,3,9,7,0,7,12,0
1147768,44,No,Travel_Rarely,Care,8,4,Life Sciences,Male,62,1,Nurse,4,Married,2818,5044,2,Y,No,4,40,10,2,2,3,2,0,2,0,1
1147261,21,No,Travel_Rarely,Nursing,22,1,Technical Degree,Male,49,1,Other,3,Single,3447,24444,1,Y,No,3,40,3,2,3,3,2,1,2,12,1
1146606,26,Yes,Travel_Rarely,Nursing,23,3,Marketing,Female,47,2,Nurse,4,Married,4157,21436,7,Y,No,3,40,5,2,2,2,2,0,0,12,0
1146326,46,No,Travel_Rarely,Care,13,4,Life Sciences,Male,34,2,Nurse,2,Single,5562,9697,6,Y,No,3,40,19,3,3,10,7,0,9,12,1
1146021,45,No,Travel_Rarely,Dietary,6,4,Other,Male,52,3,Other,1,Married,13245,15067,4,Y,No,3,40,17,3,4,0,0,0,0,12,1
1146009,23,No,Travel_Rarely,Care,10,3,Technical Degree,Male,45,1,Nurse,3,Married,2073,12826,2,Y,No,3,40,4,2,3,2,2,2,2,12,1
1144941,33,No,Travel_Rarely,Care,25,3,Life Sciences,Male,44,2,Therapist,2,Single,4320,24152,1,Y,No,3,40,5,2,3,5,3,0,2,12,0
1143717,34,No,Travel_Rarely,Nursing,3,2,Life Sciences,Female,32,2,Nurse,4,Single,6029,25353,5,Y,No,3,40,6,3,3,2,2,2,2,12,1
1143606,48,No,Travel_Rarely,Nursing,2,1,Marketing,Male,56,2,Therapist,2,Married,8120,18597,3,Y,No,3,40,12,3,3,2,2,2,2,12,0
1142961,31,No,Travel_Rarely,Care,12,3,Medical,Female,41,2,Nurse,4,Married,5855,17369,0,Y,No,3,40,10,2,1,9,7,8,5,12,1
1142212,39,No,Travel_Frequently,Care,22,3,Medical,Female,82,3,Therapist,1,Single,10880,5083,1,Y,No,3,40,21,2,3,21,6,2,8,12,0
1142160,53,No,Travel_Rarely,Dietary,5,3,Other,Female,58,5,Other,3,Divorced,19094,10735,4,Y,No,3,40,26,3,2,14,13,4,8,12,0
1142062,32,Yes,Travel_Frequently,Care,16,1,Life Sciences,Female,72,1,Other,1,Single,3919,4681,1,Y,No,4,40,10,5,3,10,2,6,7,12,1
1141939,25,No,Travel_Rarely,Care,1,3,Technical Degree,Male,81,1,Nurse,4,Married,3229,4910,4,Y,No,3,40,7,2,2,3,2,0,2,12,0
1141899,43,No,Travel_Rarely,Dietary,6,3,Medical,Female,81,5,Administrative,3,Married,19392,22539,7,Y,No,3,40,21,2,3,16,12,6,14,12,1
1141471,43,No,Travel_Rarely,Dietary,15,2,Life Sciences,Male,65,4,Therapist,3,Married,17603,3525,1,Y,No,4,40,14,3,3,14,10,6,11,12,0
1140608,33,Yes,Travel_Rarely,Nursing,9,4,Marketing,Female,77,2,Nurse,1,Single,8224,18385,0,Y,No,3,40,6,3,3,5,2,0,3,12,1
1140520,46,No,Travel_Rarely,Dietary,21,2,Medical,Female,66,2,Nurse,2,Married,8926,10842,4,Y,No,4,40,13,2,4,9,7,3,7,12,0
1139398,45,No,Travel_Rarely,Care,8,4,Other,Male,75,2,Other,4,Married,3697,9278,9,Y,No,3,40,12,3,3,10,9,9,8,12,0
1138977,30,No,Travel_Rarely,Nursing,5,3,Life Sciences,Female,41,3,Nurse,4,Married,9419,8053,2,Y,No,3,40,12,2,3,10,9,7,4,12,1
1138945,53,No,Travel_Rarely,Dietary,23,4,Life Sciences,Female,72,4,Therapist,4,Single,14275,20206,6,Y,No,3,40,33,0,3,12,9,3,8,12,0
1138891,18,Yes,Travel_Frequently,Nursing,5,3,Marketing,Male,69,1,Other,2,Single,1878,8059,1,Y,No,3,40,0,3,3,0,0,0,0,12,1
1138615,35,No,Travel_Rarely,Dietary,5,4,Technical Degree,Male,62,3,Therapist,2,Single,8095,18264,0,Y,No,3,40,17,5,3,16,6,0,13,12,0
1138505,51,No,Travel_Rarely,Care,11,2,Technical Degree,Female,82,4,Therapist,2,Single,13142,24439,3,Y,No,3,40,29,1,2,5,2,0,3,0,1
1138410,28,No,Travel_Rarely,Care,2,1,Life Sciences,Male,67,1,Other,2,Married,3201,19911,0,Y,No,3,40,6,2,1,5,3,0,4,12,0
1137940,46,No,Travel_Rarely,Nursing,3,3,Technical Degree,Female,45,4,Nurse,1,Divorced,13225,7739,2,Y,No,3,40,25,5,3,19,17,2,8,12,0
1136352,25,No,Travel_Rarely,Nursing,8,3,Life Sciences,Male,57,2,Nurse,2,Married,4851,15678,0,Y,No,4,40,4,4,3,3,2,1,2,12,1
1135463,45,No,Travel_Rarely,Care,5,5,Medical,Female,50,2,Nurse,1,Single,5769,23447,1,Y,No,3,40,10,3,3,10,7,1,4,12,0
1134060,55,No,Travel_Rarely,Nursing,1,2,Life Sciences,Male,70,3,Nurse,4,Married,10239,18092,3,Y,No,3,40,24,4,3,1,0,1,0,12,0
1133458,37,No,Travel_Rarely,Care,1,2,Medical,Female,83,1,Other,1,Married,3920,18697,2,Y,No,3,40,17,2,2,3,1,0,2,12,1
1133211,28,No,Travel_Rarely,Dietary,3,3,Medical,Female,93,3,Therapist,2,Divorced,7655,8039,0,Y,No,3,40,10,3,2,9,7,1,7,12,0
1132287,35,No,Travel_Frequently,Care,2,3,Medical,Female,37,2,Nurse,2,Single,4425,15986,5,Y,No,3,40,10,5,3,6,2,1,2,12,1
1131723,31,No,Travel_Frequently,Care,15,3,Medical,Male,72,1,Nurse,3,Married,2610,6233,1,Y,No,3,40,2,5,2,2,2,2,2,12,1
1130703,38,No,Travel_Rarely,Nursing,1,3,Life Sciences,Male,59,1,Other,1,Single,2858,11473,4,Y,No,3,40,20,3,2,1,0,0,0,12,0
1130650,34,No,Travel_Rarely,Nursing,1,3,Technical Degree,Male,64,3,Nurse,3,Married,7083,12288,1,Y,No,3,40,10,3,3,10,9,8,6,12,0
1130224,34,No,Travel_Rarely,Dietary,5,3,Medical,Female,45,3,Other,1,Single,11631,5615,2,Y,No,3,40,14,6,3,11,10,5,8,12,1
1129392,29,No,Travel_Frequently,Nursing,1,1,Medical,Female,42,3,Nurse,4,Married,7918,6599,1,Y,No,3,40,11,5,3,11,10,4,1,12,0
1128374,59,No,Travel_Rarely,Dietary,6,2,Medical,Male,52,1,Other,3,Married,2267,25657,8,Y,No,3,40,7,2,2,2,2,2,2,12,0
1128254,43,No,Travel_Rarely,Nursing,25,3,Medical,Male,79,3,Nurse,4,Divorced,10798,5268,5,Y,No,3,40,18,5,3,1,0,0,0,12,1
1127921,49,No,Travel_Rarely,Care,1,3,Technical Degree,Female,36,1,Other,1,Married,3580,10554,2,Y,No,3,40,7,2,3,4,2,0,2,12,1
1127416,44,No,Travel_Rarely,Nursing,1,5,Marketing,Female,75,2,Nurse,1,Divorced,5454,4009,5,Y,No,4,40,9,2,2,4,3,1,3,12,1
1127107,32,Yes,Travel_Rarely,Care,1,3,Life Sciences,Male,62,1,Nurse,3,Single,3730,9571,0,Y,No,3,40,4,2,1,3,2,1,2,12,1
1126582,38,No,Travel_Frequently,Dietary,1,4,Other,Male,88,1,Other,2,Married,2991,5224,0,Y,No,3,40,7,2,3,6,2,1,2,12,0
1126499,39,Yes,Travel_Rarely,Care,6,3,Medical,Male,70,1,Nurse,1,Married,2404,4303,7,Y,No,4,40,8,2,1,2,2,2,2,12,1
1126413,46,No,Travel_Rarely,Dietary,2,4,Technical Degree,Male,60,2,Therapist,4,Divorced,7379,17433,2,Y,No,3,40,12,3,2,6,3,1,4,0,0
1126307,56,No,Travel_Rarely,Care,9,3,Medical,Male,81,4,Nurse,4,Married,11103,20420,7,Y,No,3,40,30,1,2,10,7,1,1,12,0
1126243,46,No,Travel_Frequently,Nursing,5,4,Marketing,Male,98,2,Nurse,4,Single,5772,20445,4,Y,No,4,40,14,4,3,9,6,0,8,12,1
1126009,44,No,Travel_Rarely,Care,7,4,Medical,Female,42,3,Nurse,4,Married,10248,2094,3,Y,No,3,40,24,4,3,22,6,5,17,12,0
1125914,42,No,Travel_Rarely,Dietary,18,4,Life Sciences,Male,35,2,Other,1,Divorced,5410,11189,6,Y,No,3,40,9,3,2,4,3,1,2,0,0
1125672,36,No,Travel_Rarely,Care,2,3,Life Sciences,Female,96,1,Other,3,Married,2543,11868,4,Y,No,3,40,6,3,3,2,2,2,2,12,0
1125172,29,No,Travel_Rarely,Care,9,4,Medical,Female,43,1,Nurse,3,Married,2974,25412,9,Y,No,3,40,9,2,3,5,3,1,2,12,1
1124932,28,No,Travel_Rarely,Care,8,2,Life Sciences,Female,66,1,Other,4,Single,3310,4488,1,Y,No,4,40,5,3,3,5,3,0,2,12,0
1124764,55,No,Travel_Rarely,Dietary,1,3,Medical,Male,81,5,Other,1,Single,19045,18938,0,Y,No,3,40,37,2,3,36,10,4,13,12,0
1123429,29,No,Travel_Rarely,Care,19,3,Technical Degree,Male,34,2,Therapist,4,Divorced,4262,22645,4,Y,No,3,40,8,2,4,3,2,1,2,12,1
1123335,46,No,Travel_Rarely,Nursing,2,3,Marketing,Female,69,4,Administrative,1,Married,17048,24097,8,Y,No,4,40,28,2,3,26,15,15,9,12,1
1123123,29,No,Travel_Rarely,Care,7,3,Life Sciences,Male,82,2,Other,4,Divorced,6623,4204,1,Y,No,3,40,6,2,3,6,0,1,0,12,1
1122798,56,No,Travel_Rarely,Dietary,7,3,Life Sciences,Male,49,3,Therapist,4,Single,7260,21698,4,Y,No,3,40,37,3,2,6,4,0,2,12,1
1122784,24,No,Non-Travel,Care,4,1,Life Sciences,Male,46,1,Nurse,4,Married,3162,10778,0,Y,No,3,40,6,2,2,5,2,3,4,12,1
1121812,35,No,Travel_Frequently,Nursing,11,2,Marketing,Male,54,2,Nurse,4,Divorced,4968,18500,1,Y,No,3,40,5,3,3,5,2,0,2,12,0
1121259,39,No,Travel_Rarely,Dietary,3,3,Human Resources,Female,44,2,Other,2,Married,6389,18767,9,Y,No,3,40,12,3,1,8,3,3,6,12,0
1121223,55,No,Travel_Rarely,Dietary,2,3,Life Sciences,Female,97,4,Other,4,Single,16659,23258,2,Y,No,3,40,30,2,3,5,4,1,2,0,0
1120429,48,No,Travel_Rarely,Nursing,16,4,Life Sciences,Female,96,2,Nurse,3,Divorced,6439,13693,8,Y,No,3,40,18,2,3,8,7,7,7,0,1
1119867,20,No,Travel_Rarely,Nursing,9,1,Life Sciences,Male,54,1,Other,1,Single,2728,21082,1,Y,No,3,40,2,3,3,2,2,0,2,12,0
1119549,24,Yes,Travel_Frequently,Care,7,3,Life Sciences,Female,55,1,Nurse,3,Married,2886,14168,1,Y,No,3,40,6,4,3,6,3,1,2,12,0
1119237,32,No,Travel_Rarely,Nursing,13,4,Life Sciences,Male,73,2,Nurse,4,Divorced,4403,9250,2,Y,No,3,40,8,3,2,5,2,0,3,12,1
1118938,53,No,Travel_Rarely,Care,2,5,Technical Degree,Female,78,3,Therapist,4,Married,10169,14618,0,Y,No,3,40,34,4,3,33,7,1,9,12,0
1118605,33,No,Travel_Rarely,Care,2,3,Medical,Male,78,1,Nurse,4,Single,2496,6670,4,Y,No,3,40,7,3,3,1,1,0,0,0,1
1118323,29,Yes,Travel_Rarely,Care,18,1,Medical,Male,86,1,Other,4,Single,2389,14961,1,Y,No,3,40,4,3,2,4,3,0,1,12,0
1118201,47,No,Travel_Frequently,Care,16,4,Medical,Male,64,2,Therapist,3,Divorced,5067,6759,1,Y,No,3,40,20,3,4,19,10,2,7,12,1
1117656,26,Yes,Travel_Rarely,Dietary,24,3,Technical Degree,Male,66,1,Nurse,4,Single,2340,23213,1,Y,No,3,40,1,3,1,1,0,0,0,12,0
1117655,54,No,Travel_Rarely,Dietary,3,3,Life Sciences,Male,85,4,Therapist,4,Married,17779,23474,3,Y,No,3,40,36,2,3,10,9,0,9,12,0
1117560,43,No,Non-Travel,Dietary,9,3,Life Sciences,Male,52,1,Other,3,Single,2438,24978,4,Y,No,3,40,7,2,2,3,2,1,2,12,1
1117532,44,No,Travel_Rarely,Care,4,3,Medical,Male,50,2,Nurse,2,Single,5933,5197,9,Y,No,3,40,10,2,2,5,2,2,3,12,0
1117151,25,Yes,Travel_Rarely,Nursing,19,2,Marketing,Male,36,1,Other,2,Married,2413,18798,1,Y,No,3,40,1,2,3,1,0,0,0,12,0
1116632,33,No,Travel_Rarely,Care,5,3,Life Sciences,Male,34,3,Nurse,4,Divorced,7119,21214,4,Y,No,3,40,9,2,3,3,2,1,2,12,0
1115854,19,Yes,Travel_Rarely,Nursing,21,3,Other,Male,37,1,Other,2,Single,2121,9947,1,Y,No,3,40,1,3,4,1,0,0,0,12,0
1115350,26,No,Travel_Rarely,Care,7,3,Other,Male,100,1,Nurse,1,Single,3578,23577,0,Y,No,3,40,8,2,3,7,7,0,7,12,1
1115072,40,No,Non-Travel,Care,9,4,Other,Male,81,2,Nurse,3,Divorced,3975,23099,3,Y,No,3,40,11,2,4,8,7,0,7,12,0
1114030,37,Yes,Non-Travel,Nursing,19,2,Medical,Male,32,3,Nurse,2,Single,7642,4814,1,Y,No,3,40,10,2,3,10,0,0,9,12,0
1113801,40,No,Travel_Frequently,Dietary,11,3,Technical Degree,Female,73,2,Nurse,3,Married,6323,26849,1,Y,No,3,40,10,2,4,10,9,9,4,12,0
1113668,32,Yes,Travel_Rarely,Care,9,3,Medical,Female,41,1,Nurse,1,Single,4200,10224,7,Y,No,4,40,10,2,4,5,4,0,4,12,1
1113271,43,No,Travel_Frequently,Nursing,2,4,Life Sciences,Male,92,2,Nurse,4,Married,5675,19246,1,Y,No,4,40,7,5,3,7,7,7,7,12,0
1112703,42,No,Travel_Rarely,Dietary,10,3,Human Resources,Female,31,4,Administrative,1,Married,16799,16616,0,Y,No,3,40,21,5,3,20,7,0,9,12,1
1111156,32,No,Travel_Rarely,Care,7,2,Life Sciences,Male,79,2,Nurse,3,Married,4883,22845,1,Y,No,3,40,10,3,3,10,4,1,1,12,1
1110876,37,No,Travel_Frequently,Care,10,3,Medical,Male,61,3,Therapist,3,Divorced,10048,22573,6,Y,No,3,40,17,5,3,1,0,0,0,0,0
1110390,35,No,Travel_Rarely,Care,4,2,Other,Male,75,1,Nurse,4,Divorced,1951,10910,1,Y,No,3,40,1,3,3,1,0,0,0,12,0
1110329,54,No,Travel_Rarely,Dietary,5,2,Medical,Male,86,5,Therapist,1,Married,19406,8509,4,Y,No,3,40,24,4,2,4,2,1,2,12,1
1109596,31,No,Travel_Frequently,Dietary,1,1,Life Sciences,Female,96,2,Therapist,1,Married,4148,11275,1,Y,No,3,40,4,1,3,4,3,0,3,12,1
1108233,56,No,Non-Travel,Care,1,4,Life Sciences,Male,57,2,Other,3,Divorced,6306,26236,1,Y,No,4,40,13,2,2,13,12,1,9,12,0
1108108,29,No,Travel_Frequently,Dietary,20,1,Medical,Male,40,1,Nurse,4,Married,3812,7003,1,Y,No,3,40,11,3,4,11,8,3,10,12,0
1107497,22,No,Travel_Frequently,Care,4,1,Technical Degree,Male,99,1,Nurse,3,Single,3894,9129,5,Y,No,3,40,4,3,3,2,2,1,2,12,1
1107380,34,No,Travel_Rarely,Care,2,4,Medical,Female,86,1,Other,1,Single,4381,7530,1,Y,No,3,40,6,3,3,6,5,1,3,12,0
1107055,35,Yes,Travel_Rarely,Nursing,15,2,Medical,Male,59,2,Nurse,4,Divorced,5440,22098,6,Y,No,3,40,7,2,2,2,2,2,2,12,0
1106946,35,No,Travel_Rarely,Care,28,3,Life Sciences,Male,46,2,Nurse,3,Married,3407,25348,1,Y,No,3,40,10,3,2,10,9,6,8,12,1
1105684,37,No,Travel_Rarely,Dietary,1,4,Life Sciences,Female,65,2,Therapist,2,Married,6447,15701,6,Y,No,3,40,8,2,2,6,5,4,3,12,0
1104512,39,No,Non-Travel,Dietary,9,3,Life Sciences,Male,87,5,Administrative,4,Single,19431,15302,2,Y,No,3,40,21,3,2,6,0,1,3,12,0
1104176,29,No,Travel_Rarely,Care,23,3,Life Sciences,Male,54,1,Nurse,4,Single,2201,18168,9,Y,No,3,40,6,4,3,3,2,1,2,12,1
1104040,34,No,Travel_Rarely,Nursing,4,3,Life Sciences,Male,64,3,Nurse,4,Married,9713,24444,2,Y,No,3,40,9,3,3,5,3,1,0,12,1
1101855,32,No,Travel_Rarely,Care,6,5,Life Sciences,Male,43,1,Other,3,Single,3038,12430,3,Y,No,4,40,8,2,3,5,4,1,4,12,0
